-2.4495144E+001 -7.4612233E-002
-2.4116523E+001  5.4355673E-002
-2.3737901E+001  3.4408684E-002
-2.3359280E+001 -2.3416744E-003
-2.2980658E+001 -1.4338327E-002
-2.2602036E+001  1.8948984E-002
-2.2223415E+001 -5.8177320E-002
-2.1844793E+001 -1.6202115E-002
-2.1466172E+001  1.4222329E-002
-2.1087550E+001  3.3952336E-002
-2.0708928E+001 -4.4316627E-003
-2.0330307E+001 -1.3128715E-002
-1.9951685E+001  2.9917456E-002
-1.9573064E+001  7.4403075E-004
-1.9194442E+001  2.5970130E-002
-1.8815820E+001  4.2915640E-002
-1.8437199E+001 -5.5788984E-003
-1.8058577E+001  3.8214748E-002
-1.7679956E+001  6.0409287E-002
-1.7301334E+001 -3.3194593E-002
-1.6922712E+001 -3.2134025E-002
-1.6544091E+001  2.3346362E-002
-1.6165469E+001  4.8463580E-002
-1.5786848E+001  5.6700556E-002
-1.5408226E+001  2.1608038E-002
-1.5029604E+001  2.2744446E-002
-1.4650983E+001 -1.7350336E-002
-1.4272361E+001  5.2686583E-003
-1.3893740E+001  9.0601762E-002
-1.3515118E+001  5.7259148E-002
-1.3136496E+001  3.3360894E-002
-1.2757875E+001  3.8156508E-002
-1.2379253E+001  3.7008333E-002
-1.2000632E+001  1.6825834E-001
-1.1622010E+001  5.4264567E-002
-1.1243388E+001  3.0411517E-003
-1.0864767E+001  8.9158405E-002
-1.0486145E+001  7.1574744E-002
-1.0107524E+001  1.9032897E-002
-9.7289024E+000  1.0301353E-001
-9.3502808E+000  1.0835798E-001
-8.9716592E+000  7.4276672E-002
-8.5930376E+000  7.0192207E-002
-8.2144160E+000  1.1958534E-001
-7.8357944E+000  2.5210466E-001
-7.4571728E+000  3.8582350E-001
-7.0785512E+000  3.7424932E-001
-6.6999296E+000  3.6622094E-001
-6.3213080E+000  4.9322297E-001
-5.9426864E+000  3.7541040E-001
-5.5640648E+000  3.5538686E-001
-5.1854432E+000  1.9474579E-001
-4.8068216E+000  1.9643868E-001
-4.4282000E+000  1.4438783E-001
-4.0495784E+000  2.0844711E-001
-3.6709568E+000  1.7636520E-001
-3.2923352E+000  1.7427689E-001
-2.9137136E+000  3.0580773E-001
-2.5350920E+000  2.3987223E-001
-2.1564704E+000  2.9410418E-001
-1.7778488E+000  1.1994231E-001
-1.3992272E+000  6.3920116E-002
-1.0206056E+000  4.0563480E-001
-6.4198400E-001  8.8255585E-001
-2.6336240E-001  1.1679921E+000
 1.1525920E-001  8.5334889E-001
 4.9388080E-001  6.7759254E-001
 8.7250240E-001  7.2481350E-001
 1.2511240E+000  6.4640931E-001
 1.6297456E+000  6.8170471E-001
 2.0083672E+000  7.5510262E-001
 2.3869888E+000  6.2584552E-001
 2.7656104E+000  3.9221841E-001
 3.1442320E+000  1.5493502E-001
 3.5228536E+000  2.2537377E-001
 3.9014752E+000  3.6870836E-001
 4.2800968E+000  6.9634471E-001
 4.6587184E+000  6.6682259E-001
 5.0373400E+000  4.9502181E-001
 5.4159616E+000  4.7596684E-001
 5.7945832E+000  5.2656544E-001
 6.1732048E+000  4.2414102E-001
 6.5518264E+000  4.6494825E-001
 6.9304480E+000  3.9247373E-001
 7.3090696E+000  3.1907154E-001
 7.6876912E+000  2.0635337E-001
 8.0663128E+000  1.8664539E-001
 8.4449344E+000  1.2637480E-001
 8.8235560E+000  1.1892199E-001
 9.2021776E+000  1.2389703E-001
 9.5807992E+000  1.4397637E-001
 9.9594208E+000  7.9937032E-002
 1.0338042E+001  5.8204122E-002
 1.0716664E+001  4.1230330E-002
 1.1095285E+001  2.2646158E-002
 1.1473907E+001  9.0677565E-002
 1.1852528E+001  8.0338173E-002
 1.2231150E+001  5.5552815E-002
 1.2609772E+001  8.0434749E-002
 1.2988393E+001  4.3020605E-002
 1.3367015E+001  7.7548445E-002
 1.3745636E+001  9.3732316E-003
 1.4124258E+001  6.4680863E-002
 1.4502880E+001  2.0526776E-002
 1.4881501E+001  1.5507160E-002
 1.5260123E+001 -4.6553851E-002
 1.5638744E+001  5.4163700E-002
 1.6017366E+001  5.5032343E-002
 1.6395988E+001 -1.0595752E-002
 1.6774609E+001  2.0300615E-002
 1.7153231E+001  4.4959184E-002
 1.7531852E+001  5.6168835E-002
 1.7910474E+001  4.1931137E-002
 1.8289096E+001  4.2491460E-002
 1.8667717E+001  1.7381969E-002
 1.9046339E+001  7.8368140E-002
 1.9424960E+001 -8.7667286E-003
 1.9803582E+001 -3.4876099E-002
 2.0182204E+001 -5.6567536E-002
 2.0560825E+001  2.2178026E-002
 2.0939447E+001  1.1213687E-002
 2.1318068E+001 -2.0898401E-002
 2.1696690E+001 -1.2035712E-001
 2.2075312E+001 -6.2930542E-003
 2.2453933E+001  4.1425228E-002
 2.2832555E+001  5.4378939E-002
 2.3211176E+001  7.1028987E-003
 2.3589798E+001  2.2178027E-002
